#BGC Name	Clan Number	Family Number
VIKX01000323.1.region001	108	8488
VILB01000008.1.region001	108	8530
VILE01000003.1.region001	108	8530
VILC01000149.1.region001	108	8550
VIKW01000019.1.region001	108	8557
VILD01000005.1.region001	108	8557
VIKX01000078.1.region001	108	8565
VIKY01000237.1.region001	108	8565
VILB01000009.1.region002	108	8565
VILE01000005.1.region002	108	8565
VILE01000010.1.region001	108	8568
VILF01000001.1.region002	108	8575
KI928192.1.region002	108	8583
VILC01000004.1.region001	108	8583
VILF01000006.1.region001	108	8583
KI928193.1.region006	108	8585
VILF01000006.1.region003	108	8585
JNYZ01000024.1.region001	108	8586
WWGP01000006.1.region001	108	8586
WWGP01000144.1.region001	108	8598
WWGP01001613.1.region001	108	8670
c00001_NODE_1_...region002	108	8687
BDCL01000048.1.region001	108	8713
c00016_gi1015...region001	108	8713
c00016_gi1015...region002	108	8714
c00020_NODE_10...region002	108	8728
BDBF01000049.1.region001	108	8731
BDBM01000076.1.region001	108	8731
BDCA01000001.1.region001	108	8731
BDCL01000017.1.region001	108	8731
KV411304.1.region020	108	8731
c00020_gi1015...region001	108	8731
c00023_gi1015...region001	108	8738
c00026_NODE_12...region001	108	8742
c00029_NODE_15...region001	108	8750
c00062_gi1015...region001	108	8798
c00080_gi1015...region001	108	8820
c00102_NODE_10...region001	108	8843
c00822_NODE_82...region001	108	9485
c00982_NODE_98...region001	108	9607
c01030_NODE_10...region001	108	9636
c01039_NODE_10...region001	108	9643
c01478_NODE_14...region001	108	9931
c01653_NODE_16...region001	108	10024
c01813_NODE_18...region001	108	10110
c01835_NODE_18...region001	108	10122
c01846_NODE_18...region001	108	10129
c02025_NODE_20...region001	108	10221
c02137_NODE_21...region001	108	10270
c02274_NODE_22...region001	108	10335
c02457_NODE_24...region001	108	10409
c02594_NODE_25...region001	108	10465
c02608_NODE_26...region001	108	10469
c02656_NODE_26...region001	108	10488
c02690_NODE_26...region001	108	10502
c02888_NODE_28...region001	108	10573
c03355_NODE_33...region001	108	10717
c04162_NODE_41...region001	108	10913
c04275_NODE_42...region001	108	10942
c04863_NODE_48...region001	108	11110
c05262_NODE_52...region001	108	11110
ARGJ01000047.1.region001	1628	1566
ARGK01000095.1.region002	1628	1566
AUGH01000030.1.region001	1628	1566
AZVY01000018.1.region001	1628	1566
AZWB01000022.1.region001	1628	1566
AZWJ01000024.1.region001	1628	1566
ARBB01000004.1.region002	1628	1628
ARGG01000017.1.region001	1628	1628
ARGH01000035.1.region001	1628	1628
AXVR01000056.1.region001	1628	1628
AZVX01000014.1.region001	1628	1628
AZWQ01000013.1.region001	1628	1628
AZXH01000003.1.region001	1628	1628
BGC0001087.1	1628	1628
JAASAV010000012.region001	1628	1628
JACHIZ010000001.region016	1628	1628
MDRX01000001.1.region012	1628	1628
CP017708.1.region028	4570	4570
MKZS01000001.1.region021	4570	4570
CP043056.1.region010	4735	4735
VIKY01000223.1.region001	4735	4735
CP017708.1.region026	5176	5176
JAAHFZ010000007.region001	5176	5176
JAAHGN010000016.region001	5176	5176
JAAHHD010000005.region001	5176	5176
JAAHHE010000019.region001	5176	5176
JAAHHE010000117.region001	5176	5176
JAAHHH010000011.region001	5176	5176
JAAHHM010000037.region001	5176	5176
JAAHIH010000004.region003	5176	5176
MKZR01000001.1.region016	5176	5176
CP017599.1.region023	5949	5949
JAAHGN010000688.region001	5949	5949
JAAHHH010000404.region001	5949	5949
JAAHIF010000238.region001	5949	5949
JAAHIG010000093.region001	5949	5949
MKZS01000001.1.region019	5949	5949
ARHR01000033.1.region001	6524	6524
ARHU01000021.1.region001	6524	6524
AXVU01000092.1.region001	6524	6524
BGC0000652.1	6524	6524
JNID01000045.1.region001	6524	6524
KB897417.1.region001	6524	6524
KB897677.1.region001	6524	6524
KB897756.1.region001	6524	6524
SHLF01000001.1.region001	6524	6524
CP017599.1.region026	7573	7573
JAAHFZ010000024.region001	7573	7573
JAAHGN010000345.region001	7573	7573
JAAHHD010000051.region001	7573	7573
JAAHHE010000004.region001	7573	7573
JAAHHH010000022.region001	7573	7573
JAAHHK010002136.region001	7573	7573
JAAHHM010000079.region001	7573	7573
JAAHIF010002411.region001	7573	7573
JAAHIG010000033.region001	7573	7573
MKZR01000001.1.region019	7573	7573
AUKP01000050.1.region001	8063	8063
AZWZ01000060.1.region001	8063	8063
BGC0001079.1	8063	8063
KB897671.1.region001	8063	8063
PGEW01000002.1.region011	8063	8063
PPTV01000022.1.region001	8177	8177
PPTW01000014.1.region001	8177	8177
PPTY01000014.1.region001	8177	8177
PPTZ01000027.1.region001	8177	8177
PPUA01000028.1.region001	8177	8177
PPUB01000030.1.region001	8177	8177
PPUC01000005.1.region001	8177	8177
PPUD01000023.1.region001	8177	8177
PPUE01000007.1.region001	8177	8177
PPUH01000029.1.region001	8177	8177
PPUN01000028.1.region001	8177	8177
PPUQ01000032.1.region001	8177	8177
PPUR01000032.1.region001	8177	8177
GL622579.1.region001	8190	8190
PPTT01000015.1.region001	8190	8190
PPTU01000003.1.region001	8190	8190
PPTX01000005.1.region001	8190	8190
PPUF01000002.1.region001	8190	8190
PPUG01000001.1.region002	8190	8190
PPUI01000031.1.region001	8190	8190
PPUJ01000005.1.region001	8190	8190
PPUK01000001.1.region001	8190	8190
PPUL01000019.1.region001	8190	8190
PPUM01000020.1.region001	8190	8190
PPUO01000005.1.region001	8190	8190
PPUS01000019.1.region001	8190	8190
CP003284.1.region009	8504	8504
VIKV01000015.1.region001	8504	8504
VIKZ01000010.1.region001	8504	8504
VILA01000032.1.region001	8504	8504
