BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000049.1	BGC0000049.1	E-492 / E-975 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. Eco86	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000050.1	BGC0000050.1	E-837 biosynthetic gene cluster	t1pks	PKSI	Streptomyces aculeolatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000051.1	BGC0000051.1	Ebelactone biosynthetic gene cluster	t1pks	PKSI	Streptomyces aburaviensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000052.1	BGC0000052.1	ECO-02301 biosynthetic gene cluster	t1pks	PKSI	Streptomyces aizunensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000053.1	BGC0000053.1	Elaiophylin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. DSM4137	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000054.1	BGC0000054.1	Erythromycin biosynthetic gene cluster	t1pks	PKSI	Aeromicrobium erythreum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Nocardioidaceae,Aeromicrobium
BGC0000055.1	BGC0000055.1	Erythromycin biosynthetic gene cluster	t1pks	PKSI	Saccharopolyspora erythraea NRRL 2338	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharopolyspora
BGC0000056.1	BGC0000056.1	Esperamicin biosynthetic gene cluster	t1pks	PKSI	Actinomadura verrucosospora	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Thermomonosporaceae,Actinomadura
BGC0000057.1	BGC0000057.1	F9775 biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000058.1	BGC0000058.1	FD-891 biosynthetic gene cluster	t1pks	PKSI	Streptomyces graminofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000059.1	BGC0000059.1	Filipin biosynthetic gene cluster	t1pks	PKSI	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000060.1	BGC0000060.1	Fostriecin biosynthetic gene cluster	t1pks	PKSI	Streptomyces pulveraceus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000061.1	BGC0000061.1	FR-008 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. FR-008	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000062.1	BGC0000062.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000063.1	BGC0000063.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium oxysporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum species complex
BGC0000064.1	BGC0000064.1	Fusarin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000066.1	BGC0000066.1	Geldanamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000067.1	BGC0000067.1	Geldanamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus subsp. duamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000068.1	BGC0000068.1	Geldanamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000069.1	BGC0000069.1	Gephyronic acid biosynthetic gene cluster	t1pks	PKSI	Cystobacter violaceus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0000070.1	BGC0000070.1	Griseofulvin biosynthetic gene cluster	t1pks	PKSI	Penicillium aethiopicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000072.1	BGC0000072.1	Gulmirecin biosynthetic gene cluster	t1pks	PKSI	Pyxidicoccus fallax	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus
BGC0000073.1	BGC0000073.1	Halstoctacosanolide biosynthetic gene cluster	t1pks	PKSI	Streptomyces halstedii	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000074.1	BGC0000074.1	Herbimycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000075.1	BGC0000075.1	Hygrocin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. LZ35	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000076.1	BGC0000076.1	Hypothemycin biosynthetic gene cluster	t1pks	PKSI	Hypomyces subiculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
BGC0000077.1	BGC0000077.1	Hypothemycin biosynthetic gene cluster	t1pks	PKSI	Hypomyces subiculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
BGC0000078.1	BGC0000078.1	Incednine biosynthetic gene cluster	t1pks.oligosaccharide	Others	Streptomyces sp. ML694-90F3	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000079.1	BGC0000079.1	Indanomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000080.1	BGC0000080.1	Jerangolid biosynthetic gene cluster	t1pks	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000081.1	BGC0000081.1	Kedarcidin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptoalloteichus sp. ATCC 53650	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000082.1	BGC0000082.1	Kijanimicin biosynthetic gene cluster	t1pks.oligosaccharide	Others	Actinomadura kijaniata	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Thermomonosporaceae,Actinomadura
BGC0000084.1	BGC0000084.1	Laidlomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CS684	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000085.1	BGC0000085.1	Lankamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces rochei	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000086.1	BGC0000086.1	Lasalocid biosynthetic gene cluster	t1pks	PKSI	Streptomyces lasaliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000087.1	BGC0000087.1	Lasalocid biosynthetic gene cluster	t1pks	PKSI	Streptomyces lasaliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000089.1	BGC0000089.1	Lovastatin biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000090.1	BGC0000090.1	Macbecin biosynthetic gene cluster	t1pks	PKSI	Actinosynnema pretiosum subsp. pretiosum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Actinosynnema
BGC0000091.1	BGC0000091.1	Marineosin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CNQ-617	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000092.1	BGC0000092.1	Megalomicin biosynthetic gene cluster	t1pks	PKSI	Micromonospora megalomicea subsp. nigra	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000093.1	BGC0000093.1	Meilingmycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces nanchangensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000094.1	BGC0000094.1	Methymycin / pikromycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces venezuelae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000096.1	BGC0000096.1	Midecamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces mycarofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000097.1	BGC0000097.1	ML-449 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. MP39-85	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000098.1	BGC0000098.1	Monacolin K biosynthetic gene cluster	t1pks	PKSI	Monascus pilosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0000099.1	BGC0000099.1	Monascorubrin biosynthetic gene cluster	t1pks	PKSI	Talaromyces marneffei	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0000100.1	BGC0000100.1	Monensin biosynthetic gene cluster	t1pks	PKSI	Streptomyces cinnamonensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000102.1	BGC0000102.1	Mycinamicin biosynthetic gene cluster	t1pks	PKSI	Micromonospora griseorubida	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000103.1	BGC0000103.1	Mycolactone biosynthetic gene cluster	t1pks	PKSI	Mycobacterium ulcerans Agy99	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium
BGC0000104.1	BGC0000104.1	Mycophenolic acid biosynthetic gene cluster	t1pks	PKSI	Penicillium brevicompactum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000105.1	BGC0000105.1	Nanchangmycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces nanchangensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000106.1	BGC0000106.1	Naphthomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CS	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000107.1	BGC0000107.1	Naphthopyrone biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000108.1	BGC0000108.1	Natamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces chattanoogensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000109.1	BGC0000109.1	Nemadectin biosynthetic gene cluster	t1pks	PKSI	Streptomyces cyaneogriseus subsp. noncyanogenus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000110.1	BGC0000110.1	Neoaureothin biosynthetic gene cluster	t1pks	PKSI	Streptomyces orinoci	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000111.1	BGC0000111.1	Neocarzilin biosynthetic gene cluster	t1pks	PKSI	Streptomyces carzinostaticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000112.1	BGC0000112.1	Neocarzinostatin biosynthetic gene cluster	t1pks.butyrolactone	Others	Streptomyces carzinostaticus subsp. neocarzinostaticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000113.1	BGC0000113.1	Niddamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces caelestis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000114.1	BGC0000114.1	Nigericin biosynthetic gene cluster	t1pks	PKSI	Streptomyces violaceusniger	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000115.1	BGC0000115.1	Nystatin biosynthetic gene cluster	t1pks	PKSI	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000116.1	BGC0000116.1	Nystatin-like Pseudonocardia polyene biosynthetic gene cluster	t1pks	PKSI	Pseudonocardia autotrophica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Pseudonocardia
BGC0000117.1	BGC0000117.1	Oligomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000118.1	BGC0000118.1	Pactamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces pactum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000119.1	BGC0000119.1	Pactamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces pactum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000120.1	BGC0000120.1	Patulin biosynthetic gene cluster	t1pks	PKSI	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000121.1	BGC0000121.1	Pestheic acid biosynthetic gene cluster	t1pks	PKSI	Pestalotiopsis fici	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Amphisphaeriaceae,Pestalotiopsis
BGC0000122.1	BGC0000122.1	Phenylnannolone A biosynthetic gene cluster	t1pks	PKSI	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0000123.1	BGC0000123.1	Phoslactomycin B biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. HK803	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000124.1	BGC0000124.1	Piericidin A1 biosynthetic gene cluster	t1pks	PKSI	Streptomyces piomogenus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000125.1	BGC0000125.1	Pimaricin biosynthetic gene cluster	t1pks	PKSI	Streptomyces natalensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000126.1	BGC0000126.1	Pladienolide biosynthetic gene cluster	t1pks	PKSI	Streptomyces platensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000127.1	BGC0000127.1	Pyoluteorin biosynthetic gene cluster	t1pks	PKSI	Pseudomonas protegens Pf-5	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000128.1	BGC0000128.1	Pyoluteorin biosynthetic gene cluster	t1pks	PKSI	Pseudomonas sp. M18	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000129.1	BGC0000129.1	Pyripyropene biosynthetic gene cluster	t1pks	PKSI	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000130.1	BGC0000130.1	Pyrrolomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces vitaminophilus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000132.1	BGC0000132.1	Pyrrolomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. UC 11065	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000133.1	BGC0000133.1	Quartromicin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis orientalis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000134.1	BGC0000134.1	Radicicol biosynthetic gene cluster	t1pks	PKSI	Metacordyceps chlamydosporia	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metacordyceps
BGC0000135.1	BGC0000135.1	Reveromycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. SN-593	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000136.1	BGC0000136.1	Rifamycin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis mediterranei S699	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000137.1	BGC0000137.1	Rifamycin biosynthetic gene cluster	t1pks	PKSI	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000138.1	BGC0000138.1	Rimocidin biosynthetic gene cluster	t1pks	PKSI	Streptomyces diastaticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000140.1	BGC0000140.1	RK-682 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. 88-682	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000141.1	BGC0000141.1	Rubradirin biosynthetic gene cluster	nrps.t1pks.aminocoumarin	Others	Streptomyces achromogenes subsp. rubradiris	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000142.1	BGC0000142.1	Salinilactam biosynthetic gene cluster	t1pks	PKSI	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000143.1	BGC0000143.1	Salinomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces albus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000144.1	BGC0000144.1	Salinomycin biosynthetic gene cluster	nrps.t1pks.butyrolactone	Others	Streptomyces albus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000145.1	BGC0000145.1	Salinosporamide A biosynthetic gene cluster	transatpks.nrps.t1pks	PKS-NRP_Hybrids	Salinispora tropica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000146.1	BGC0000146.1	Solanapyrone biosynthetic gene cluster	t1pks	PKSI	Alternaria solani	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0000147.1	BGC0000147.1	Soraphen biosynthetic gene cluster	t1pks	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000148.1	BGC0000148.1	Spinosad biosynthetic gene cluster	t1pks	PKSI	Saccharopolyspora spinosa	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharopolyspora
BGC0000149.1	BGC0000149.1	Spirangien biosynthetic gene cluster	t1pks	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000150.1	BGC0000150.1	Sporolide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000151.1	BGC0000151.1	Stambomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000152.1	BGC0000152.1	Sterigmatocystin biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000153.1	BGC0000153.1	Stigmatellin biosynthetic gene cluster	t1pks	PKSI	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0000154.1	BGC0000154.1	Stipitatic acid biosynthetic gene cluster	t1pks	PKSI	Talaromyces stipitatus ATCC 10500	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0000155.1	BGC0000155.1	T-toxin biosynthetic gene cluster	t1pks	PKSI	Bipolaris maydis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Bipolaris
BGC0000156.1	BGC0000156.1	TAN-1612 biosynthetic gene cluster	t1pks	PKSI	Aspergillus niger	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000157.1	BGC0000157.1	Tautomycetin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CK4412	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000158.1	BGC0000158.1	Tautomycetin biosynthetic gene cluster	t1pks	PKSI	Streptomyces griseochromogenes	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000159.1	BGC0000159.1	Tautomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces spiroverticillatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000160.1	BGC0000160.1	Terreic acid biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000161.1	BGC0000161.1	Terrein biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000162.1	BGC0000162.1	Tetrocarcin A biosynthetic gene cluster	t1pks	PKSI	Micromonospora chalcea	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000165.1	BGC0000165.1	Tiacumicin B biosynthetic gene cluster	t1pks	PKSI	Dactylosporangium aurantiacum subsp. hamdenensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Dactylosporangium
BGC0000166.1	BGC0000166.1	Tylactone biosynthetic gene cluster	t1pks	PKSI	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000167.1	BGC0000167.1	Vicenistatin biosynthetic gene cluster	t1pks	PKSI	Streptomyces halstedii	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000168.1	BGC0000168.1	Viridicatumtoxin biosynthetic gene cluster	t1pks.terpene	Others	Penicillium aethiopicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000170.1	BGC0000170.1	Yanuthone D biosynthetic gene cluster	t1pks	PKSI	Aspergillus niger ATCC 1015	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000257.1	BGC0000257.1	Prodigiosin biosynthetic gene cluster	t1pks	PKSI	Streptomyces griseoviridis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000335.1	BGC0000335.1	Cystomanamides biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
