BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BDCA01000018.1.region001	BDCA01000018.1	BDCA01000018.1 Nocardia vermiculata NBRC 100427 DNA, contig: NV2_CON01501, strain: NBRC 100427, whole genome shotgun sequence	NRPS-like.NRPS	NRPS		
BDCA01000028.1.region001	BDCA01000028.1	BDCA01000028.1 Nocardia vermiculata NBRC 100427 DNA, contig: NV2_CON02301, strain: NBRC 100427, whole genome shotgun sequence	NRPS	NRPS		
BDCA01000029.1.region001	BDCA01000029.1	BDCA01000029.1 Nocardia vermiculata NBRC 100427 DNA, contig: NV2_CON02401, strain: NBRC 100427, whole genome shotgun sequence	NRPS	NRPS		
BDCA01000046.1.region001	BDCA01000046.1	BDCA01000046.1 Nocardia vermiculata NBRC 100427 DNA, contig: NV2_CON04001, strain: NBRC 100427, whole genome shotgun sequence	NRPS	NRPS		
BDCA01000062.1.region001	BDCA01000062.1	BDCA01000062.1 Nocardia vermiculata NBRC 100427 DNA, contig: NV2_CON05501, strain: NBRC 100427, whole genome shotgun sequence	NRPS	NRPS		
BDCA01000065.1.region001	BDCA01000065.1	BDCA01000065.1 Nocardia vermiculata NBRC 100427 DNA, contig: NV2_CON05801, strain: NBRC 100427, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000002.1.region001	BDCL01000002.1	BDCL01000002.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00102, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000002.1.region002	BDCL01000002.1	BDCL01000002.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00102, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000002.1.region004	BDCL01000002.1	BDCL01000002.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00102, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000002.1.region005	BDCL01000002.1	BDCL01000002.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00102, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000005.1.region001	BDCL01000005.1	BDCL01000005.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00105, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000020.1.region001	BDCL01000020.1	BDCL01000020.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00305, strain: NBRC 108938, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
BDCL01000020.1.region002	BDCL01000020.1	BDCL01000020.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00305, strain: NBRC 108938, whole genome shotgun sequence	betalactone.NRPS	Others		
BDCL01000028.1.region001	BDCL01000028.1	BDCL01000028.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00408, strain: NBRC 108938, whole genome shotgun sequence	NRPS-like	NRPS		
BDCL01000038.1.region001	BDCL01000038.1	BDCL01000038.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00704, strain: NBRC 108938, whole genome shotgun sequence	terpene.NRPS	Others		
BDCL01000044.1.region001	BDCL01000044.1	BDCL01000044.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON00806, strain: NBRC 108938, whole genome shotgun sequence	bacteriocin.NRPS	Others		
BDCL01000048.1.region002	BDCL01000048.1	BDCL01000048.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON01101, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000058.1.region001	BDCL01000058.1	BDCL01000058.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON01502, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000077.1.region001	BDCL01000077.1	BDCL01000077.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON02801, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000092.1.region001	BDCL01000092.1	BDCL01000092.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON03601, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000098.1.region001	BDCL01000098.1	BDCL01000098.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04101, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000100.1.region001	BDCL01000100.1	BDCL01000100.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04301, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000101.1.region001	BDCL01000101.1	BDCL01000101.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04401, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000102.1.region001	BDCL01000102.1	BDCL01000102.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04601, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000103.1.region001	BDCL01000103.1	BDCL01000103.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04701, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000104.1.region001	BDCL01000104.1	BDCL01000104.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04801, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000105.1.region001	BDCL01000105.1	BDCL01000105.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON04901, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000106.1.region001	BDCL01000106.1	BDCL01000106.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON05001, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000107.1.region001	BDCL01000107.1	BDCL01000107.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON05101, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BDCL01000112.1.region001	BDCL01000112.1	BDCL01000112.1 Nocardia rhamnosiphila NBRC 108938 DNA, contig: NRH01S_CON90132, strain: NBRC 108938, whole genome shotgun sequence	NRPS	NRPS		
BEYQ01000002.1.region001	BEYQ01000002.1	BEYQ01000002.1 Microcystis aeruginosa NIES-298 DNA, sequence02, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
BEYQ01000005.1.region001	BEYQ01000005.1	BEYQ01000005.1 Microcystis aeruginosa NIES-298 DNA, sequence05, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
BEYQ01000012.1.region001	BEYQ01000012.1	BEYQ01000012.1 Microcystis aeruginosa NIES-298 DNA, sequence12, whole genome shotgun sequence	NRPS	NRPS		
BEYQ01000012.1.region002	BEYQ01000012.1	BEYQ01000012.1 Microcystis aeruginosa NIES-298 DNA, sequence12, whole genome shotgun sequence	T3PKS.NRPS-like.T1PKS	PKS-NRP_Hybrids		
BEYQ01000013.1.region001	BEYQ01000013.1	BEYQ01000013.1 Microcystis aeruginosa NIES-298 DNA, sequence13, whole genome shotgun sequence	microviridin.NRPS	Others		
BGC0000062.1	BGC0000062.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000063.1	BGC0000063.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium oxysporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum species complex
BGC0000064.1	BGC0000064.1	Fusarin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000081.1	BGC0000081.1	Kedarcidin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptoalloteichus sp. ATCC 53650	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000141.1	BGC0000141.1	Rubradirin biosynthetic gene cluster	nrps.t1pks.aminocoumarin	Others	Streptomyces achromogenes subsp. rubradiris	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000144.1	BGC0000144.1	Salinomycin biosynthetic gene cluster	nrps.t1pks.butyrolactone	Others	Streptomyces albus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000145.1	BGC0000145.1	Salinosporamide A biosynthetic gene cluster	nrps.t1pks.transatpks	PKS-NRP_Hybrids	Salinispora tropica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000150.1	BGC0000150.1	Sporolide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000186.1	BGC0000186.1	Thailandamide biosynthetic gene cluster	t2pks.nrps.transatpks	PKS-NRP_Hybrids	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000287.1	BGC0000287.1	2-amino-4-methoxy-trans-3-butenoic acid biosynthetic gene cluster	nrps	NRPS	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000288.1	BGC0000288.1	A-503083 biosynthetic gene cluster	blactam.nrps	Others	Streptomyces sp. SANK 62799	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000289.1	BGC0000289.1	A40926 biosynthetic gene cluster	t3pks.nrps	PKS-NRP_Hybrids	Nonomuraea sp. ATCC 39727	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0000290.1	BGC0000290.1	A47934 biosynthetic gene cluster	t3pks.nrps	PKS-NRP_Hybrids	Streptomyces toyocaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000291.1	BGC0000291.1	A54145 biosynthetic gene cluster	nrps	NRPS	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000292.1	BGC0000292.1	Acetylaranotin biosynthetic gene cluster	nrps	NRPS	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000293.1	BGC0000293.1	Acetylaszonalenin biosynthetic gene cluster	nrps.terpene	Others	Neosartorya fischeri NRRL 181	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Neosartorya
BGC0000294.1	BGC0000294.1	Acinetobactin biosynthetic gene cluster	nrps	NRPS	Acinetobacter baumannii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex
BGC0000296.1	BGC0000296.1	Actinomycin biosynthetic gene cluster	nrps	NRPS	Streptomyces anulatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000297.1	BGC0000297.1	Aeruginoside biosynthetic gene cluster	nrps	NRPS	Planktothrix agardhii NIVA-CYA 126	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Planktothrix
BGC0000298.1	BGC0000298.1	Aeruginosin biosynthetic gene cluster	nrps	NRPS	Microcystis aeruginosa NIES-98	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystis
BGC0000299.1	BGC0000299.1	Alterochromides biosynthetic gene cluster	nrps	NRPS	Pseudoalteromonas piscicida JCM 20779	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0000300.1	BGC0000300.1	Amychelin biosynthetic gene cluster	nrps	NRPS	Streptomyces sp. AA4	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000301.1	BGC0000301.1	Anabaenopeptin biosynthetic gene cluster	nrps	NRPS	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Planktothrix
BGC0000302.1	BGC0000302.1	Anabaenopeptin biosynthetic gene cluster	nrps	NRPS	Anabaena sp. 90	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0000303.1	BGC0000303.1	Anthramycin biosynthetic gene cluster	nrps	NRPS	Streptomyces refuineus subsp. thermotolerans	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000304.1	BGC0000304.1	Apicidin biosynthetic gene cluster	nrps	NRPS	Fusarium incarnatum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium incarnatum-equiseti species complex
BGC0000305.1	BGC0000305.1	Arthrofactin biosynthetic gene cluster	nrps	NRPS	Pseudomonas sp. MIS38	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000306.1	BGC0000306.1	Arylomycin biosynthetic gene cluster	nrps	NRPS	Streptomyces roseosporus NRRL 11379	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000307.1	BGC0000307.1	Aureobasidin A1 biosynthetic gene cluster	nrps	NRPS	Aureobasidium pullulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Dothideales,Dothioraceae,mitosporic Dothioraceae,Aureobasidium
BGC0000308.1	BGC0000308.1	Aureusimine biosynthetic gene cluster	nrps	NRPS	Staphylococcus aureus subsp. aureus str. JKD6008	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcus
BGC0000309.1	BGC0000309.1	Bacillibactin biosynthetic gene cluster	nrps	NRPS	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000310.1	BGC0000310.1	Bacitracin biosynthetic gene cluster	nrps	NRPS	Bacillus licheniformis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000311.1	BGC0000311.1	Balhimycin biosynthetic gene cluster	t3pks.nrps	PKS-NRP_Hybrids	Amycolatopsis balhimycina DSM 5908	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000312.1	BGC0000312.1	Bassianolide biosynthetic gene cluster	nrps	NRPS	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0000313.1	BGC0000313.1	Beauvericin biosynthetic gene cluster	nrps	NRPS	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0000314.1	BGC0000314.1	Bromoalterochromides biosynthetic gene cluster	nrps	NRPS	Pseudoalteromonas piscicida JCM 20779	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0000315.1	BGC0000315.1	Calcium-dependent antibiotic biosynthetic gene cluster	nrps	NRPS	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000316.1	BGC0000316.1	Capreomycin biosynthetic gene cluster	nrps	NRPS	Saccharothrix mutabilis subsp. capreolus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharothrix
BGC0000317.1	BGC0000317.1	Cephalosporin biosynthetic gene cluster	nrps	NRPS	Acremonium chrysogenum ATCC 11550	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,mitosporic Hypocreales,Acremonium
BGC0000319.1	BGC0000319.1	Cephamycin C biosynthetic gene cluster	nrps	NRPS	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000320.1	BGC0000320.1	Cereulide biosynthetic gene cluster	nrps	NRPS	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000321.1	BGC0000321.1	Chaetocin biosynthetic gene cluster	nrps	NRPS	Chaetomium virescens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0000322.1	BGC0000322.1	Chloroeremomycin biosynthetic gene cluster	t3pks.nrps	PKS-NRP_Hybrids	Amycolatopsis orientalis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000323.1	BGC0000323.1	Cichofactin biosynthetic gene cluster	nrps	NRPS	Pseudomonas cichorii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000324.1	BGC0000324.1	Coelibactin biosynthetic gene cluster	nrps	NRPS	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000325.1	BGC0000325.1	Coelichelin biosynthetic gene cluster	nrps	NRPS	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000326.1	BGC0000326.1	Complestatin biosynthetic gene cluster	nrps	NRPS	Streptomyces lavendulae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000327.1	BGC0000327.1	Congocidine biosynthetic gene cluster	nrps	NRPS	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000329.1	BGC0000329.1	Corpeptin biosynthetic gene cluster	hserlactone.nrps	Others	Pseudomonas corrugata	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000330.1	BGC0000330.1	Cupriachelin biosynthetic gene cluster	nrps	NRPS	Ralstonia eutropha H16	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus
BGC0000331.1	BGC0000331.1	Cyanopeptin biosynthetic gene cluster	nrps	NRPS	Planktothrix agardhii NIVA-CYA 116	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Planktothrix
BGC0000332.1	BGC0000332.1	Cyanopeptolin biosynthetic gene cluster	nrps	NRPS	Microcystis sp. NIVA-CYA 172/5	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystis
BGC0000333.1	BGC0000333.1	Cyclomarin biosynthetic gene cluster	nrps	NRPS	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000334.1	BGC0000334.1	Cyclosporin biosynthetic gene cluster	nrps	NRPS	Tolypocladium inflatum NRRL8044	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium
BGC0000335.1	BGC0000335.1	Cystomanamides biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0000336.1	BGC0000336.1	Daptomycin biosynthetic gene cluster	nrps	NRPS	Streptomyces roseosporus NRRL 11379	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000337.1	BGC0000337.1	Destruxins biosynthetic gene cluster	nrps	NRPS	Metarhizium anisopliae ARSEF 23	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,mitosporic Clavicipitaceae,Metarhizium
BGC0000338.1	BGC0000338.1	Echinocandin B biosynthetic gene cluster	nrps	NRPS	Aspergillus rugulosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000339.1	BGC0000339.1	Echinomycin biosynthetic gene cluster	nrps	NRPS	Streptomyces lasaliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000341.1	BGC0000341.1	Enduracidin biosynthetic gene cluster	nrps	NRPS	Streptomyces fungicidicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000342.1	BGC0000342.1	Enniatin biosynthetic gene cluster	nrps	NRPS	Fusarium equiseti	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium incarnatum-equiseti species complex
BGC0000343.1	BGC0000343.1	Enterobactin biosynthetic gene cluster	nrps	NRPS	Pseudomonas sp. J465	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000344.1	BGC0000344.1	Entolysin biosynthetic gene cluster	nrps	NRPS	Pseudomonas entomophila L48	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000345.1	BGC0000345.1	Eponemycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000346.1	BGC0000346.1	Epoxomicin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Goodfellowiella coeruleoviolacea	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Goodfellowiella
BGC0000347.1	BGC0000347.1	Equibactin biosynthetic gene cluster	nrps	NRPS	Streptococcus equi subsp. equi	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000348.1	BGC0000348.1	Ergovaline biosynthetic gene cluster	nrps	NRPS	Neotyphodium lolii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,mitosporic Clavicipitaceae,Neotyphodium
BGC0000349.1	BGC0000349.1	Erythrochelin biosynthetic gene cluster	nrps	NRPS	Saccharopolyspora erythraea NRRL 2338	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharopolyspora
BGC0000350.1	BGC0000350.1	ET-743 biosynthetic gene cluster	nrps	NRPS	uncultured organism	Bacteria,Unknown
BGC0000351.1	BGC0000351.1	Exochelin biosynthetic gene cluster	nrps	NRPS	Mycobacterium smegmatis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium
BGC0000352.1	BGC0000352.1	Fimsbactin biosynthetic gene cluster	nrps	NRPS	Acinetobacter sp. ADP1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
BGC0000353.1	BGC0000353.1	FK506 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. MA6548	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000354.1	BGC0000354.1	Friulimicin biosynthetic gene cluster	nrps	NRPS	Actinoplanes friuliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Actinoplanes
BGC0000355.1	BGC0000355.1	Fumiquinazolines biosynthetic gene cluster	nrps	NRPS	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000356.1	BGC0000356.1	Fumitremorgin biosynthetic gene cluster	nrps.terpene	Others	Aspergillus fumigatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000357.1	BGC0000357.1	Fungisporin biosynthetic gene cluster	nrps	NRPS	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum complex
BGC0000358.1	BGC0000358.1	Fusaricidin biosynthetic gene cluster	nrps	NRPS	Paenibacillus polymyxa SC2	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000359.1	BGC0000359.1	Fuscachelin biosynthetic gene cluster	nrps	NRPS	Thermobifida fusca YX	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Nocardiopsaceae,Thermobifida
BGC0000360.1	BGC0000360.1	GE81112 biosynthetic gene cluster	nrps	NRPS	Streptomyces sp. L-49973	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000362.1	BGC0000362.1	Glycopeptidolipid biosynthetic gene cluster	nrps	NRPS	Mycobacterium avium	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium,Mycobacterium avium complex (MAC)
BGC0000363.1	BGC0000363.1	Glycopeptidolipid biosynthetic gene cluster	nrps	NRPS	Mycobacterium chelonae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium
BGC0000364.1	BGC0000364.1	Glycopeptidolipid biosynthetic gene cluster	nrps	NRPS	Mycobacterium abscessus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium
