#BGC Name	Clan Number	Family Number
c00948_NODE_94...region001	5	6112
c01342_NODE_13...region001	5	6112
c01367_NODE_13...region001	5	6112
c01879_NODE_18...region001	5	6112
c02013_NODE_20...region001	5	6112
c02584_NODE_25...region001	5	6112
c03125_NODE_31...region001	5	6112
c03207_NODE_32...region001	5	6112
c03208_NODE_32...region001	5	6112
c03525_NODE_35...region001	5	6112
c04419_NODE_44...region001	5	6112
c04504_NODE_45...region001	5	6112
c09462_NODE_94...region001	5	6112
c03197_NODE_31...region001	5	6113
c03209_NODE_32...region001	5	6113
c03226_NODE_32...region001	5	6117
c00810_NODE_81...region001	5	6119
c01213_NODE_12...region001	5	6119
c01910_NODE_19...region001	5	6119
c02672_NODE_26...region001	5	6119
c03235_NODE_32...region001	5	6119
c03310_NODE_33...region001	5	6135
c05630_NODE_56...region001	5	6135
c12354_NODE_12...region001	5	6135
c01972_NODE_19...region001	5	6136
c03320_NODE_33...region001	5	6136
c03405_NODE_34...region001	5	6151
c03426_NODE_34...region001	5	6158
c01502_NODE_15...region001	5	6207
c02850_NODE_28...region001	5	6207
c03666_NODE_36...region001	5	6207
c12283_NODE_12...region001	5	6207
c03713_NODE_37...region001	5	6216
c00549_NODE_54...region001	5	6230
c01121_NODE_11...region001	5	6230
c01851_NODE_18...region001	5	6230
c02356_NODE_23...region001	5	6230
c02815_NODE_28...region001	5	6230
c02844_NODE_28...region001	5	6230
c02875_NODE_28...region001	5	6230
c03073_NODE_30...region001	5	6230
c03801_NODE_38...region001	5	6230
c05241_NODE_52...region001	5	6230
c05802_NODE_58...region001	5	6230
c06021_NODE_60...region001	5	6230
c03957_NODE_39...region001	5	6258
c04193_NODE_41...region001	5	6302
c04208_NODE_42...region001	5	6307
c03599_NODE_35...region001	5	6325
c04344_NODE_43...region001	5	6325
c07065_NODE_70...region001	5	6325
c03866_NODE_38...region001	5	6333
c04392_NODE_43...region001	5	6333
c05429_NODE_54...region001	5	6333
c04026_NODE_40...region001	5	6341
c04426_NODE_44...region001	5	6341
c04483_NODE_44...region001	5	6350
c04512_NODE_45...region001	5	6356
c08009_NODE_80...region001	5	6356
c03977_NODE_39...region001	5	6362
c04571_NODE_45...region001	5	6362
c05257_NODE_52...region001	5	6362
c07426_NODE_74...region001	5	6362
c07539_NODE_75...region001	5	6362
c09327_NODE_93...region001	5	6362
c01131_NODE_11...region001	5	6367
c01740_NODE_17...region001	5	6367
c01904_NODE_19...region001	5	6367
c02878_NODE_28...region001	5	6367
c04596_NODE_45...region001	5	6367
c06320_NODE_63...region001	5	6367
c07140_NODE_71...region001	5	6367
c04655_NODE_46...region001	5	6374
c01074_NODE_10...region001	5	6387
c04773_NODE_47...region001	5	6387
c04816_NODE_48...region001	5	6391
c02314_NODE_23...region001	5	6392
c04820_NODE_48...region001	5	6392
c04928_NODE_49...region001	5	6392
c06432_NODE_64...region001	5	6392
c07131_NODE_71...region001	5	6392
c11169_NODE_11...region001	5	6392
c05160_NODE_51...region001	5	6420
c05125_NODE_51...region001	5	6423
c05175_NODE_51...region001	5	6423
c05575_NODE_55...region001	5	6423
c06033_NODE_60...region001	5	6423
c10935_NODE_10...region001	5	6423
c05193_NODE_51...region001	5	6427
c05243_NODE_52...region001	5	6436
c05432_NODE_54...region001	5	6458
c05792_NODE_57...region001	5	6497
c01828_NODE_18...region001	5	6506
c01837_NODE_18...region001	5	6506
c02633_NODE_26...region001	5	6506
c02863_NODE_28...region001	5	6506
c02935_NODE_29...region001	5	6506
c03732_NODE_37...region001	5	6506
c04519_NODE_45...region001	5	6506
c04927_NODE_49...region001	5	6506
c05073_NODE_50...region001	5	6506
c05176_NODE_51...region001	5	6506
c05268_NODE_52...region001	5	6506
c05508_NODE_55...region001	5	6506
c05901_NODE_59...region001	5	6506
c06408_NODE_64...region001	5	6506
c07593_NODE_75...region001	5	6506
c05793_NODE_57...region001	5	6512
c05966_NODE_59...region001	5	6512
c01848_NODE_18...region001	5	6527
c02455_NODE_24...region001	5	6527
c03188_NODE_31...region001	5	6527
c03287_NODE_32...region001	5	6527
c03557_NODE_35...region001	5	6527
c03597_NODE_35...region001	5	6527
c03842_NODE_38...region001	5	6527
c03872_NODE_38...region001	5	6527
c04587_NODE_45...region001	5	6527
c04672_NODE_46...region001	5	6527
c05169_NODE_51...region001	5	6527
c05323_NODE_53...region001	5	6527
c05919_NODE_59...region001	5	6527
c06035_NODE_60...region001	5	6527
c06130_NODE_61...region001	5	6527
c09763_NODE_97...region001	5	6527
c06218_NODE_62...region001	5	6540
c00314_NODE_31...region001	5	6544
c02213_NODE_22...region001	5	6544
c02251_NODE_22...region001	5	6544
c02492_NODE_24...region001	5	6544
c02530_NODE_25...region001	5	6544
c02690_NODE_26...region001	5	6544
c02776_NODE_27...region001	5	6544
c03919_NODE_39...region001	5	6544
c05378_NODE_53...region001	5	6544
c05466_NODE_54...region001	5	6544
c05475_NODE_54...region001	5	6544
c06236_NODE_62...region001	5	6544
c10801_NODE_10...region001	5	6544
c00732_NODE_73...region001	5	6553
c01621_NODE_16...region001	5	6553
c01752_NODE_17...region001	5	6553
c01847_NODE_18...region001	5	6553
c02263_NODE_22...region001	5	6553
c02401_NODE_24...region001	5	6553
c04037_NODE_40...region001	5	6553
c04182_NODE_41...region001	5	6553
c04202_NODE_42...region001	5	6553
c04517_NODE_45...region001	5	6553
c06126_NODE_61...region001	5	6553
c06157_NODE_61...region001	5	6553
c06407_NODE_64...region001	5	6553
c06560_NODE_65...region001	5	6566
c06634_NODE_66...region001	5	6574
c06849_NODE_68...region001	5	6583
c01215_NODE_12...region001	5	6597
c02438_NODE_24...region001	5	6597
c02655_NODE_26...region001	5	6597
c04038_NODE_40...region001	5	6597
c04387_NODE_43...region001	5	6597
c04447_NODE_44...region001	5	6597
c05101_NODE_51...region001	5	6597
c05363_NODE_53...region001	5	6597
c05928_NODE_59...region001	5	6597
c06065_NODE_60...region001	5	6597
c06231_NODE_62...region001	5	6597
c06626_NODE_66...region001	5	6597
c07125_NODE_71...region001	5	6597
c08843_NODE_88...region001	5	6597
c07203_NODE_72...region001	5	6605
c01823_NODE_18...region001	5	6623
c07519_NODE_75...region001	5	6623
c03549_NODE_35...region001	5	6624
c07525_NODE_75...region001	5	6624
c11113_NODE_11...region001	5	6624
c07609_NODE_76...region001	5	6632
c05757_NODE_57...region001	5	6641
c07823_NODE_78...region001	5	6641
c07850_NODE_78...region001	5	6642
c07854_NODE_78...region001	5	6643
c06008_NODE_60...region001	5	6647
c07139_NODE_71...region001	5	6647
c07441_NODE_74...region001	5	6647
c08056_NODE_80...region001	5	6647
c08132_NODE_81...region001	5	6651
c02334_NODE_23...region001	5	6654
c02481_NODE_24...region001	5	6654
c02556_NODE_25...region001	5	6654
c03009_NODE_30...region001	5	6654
c03175_NODE_31...region001	5	6654
c04350_NODE_43...region001	5	6654
c08289_NODE_82...region001	5	6654
c01406_NODE_14...region001	5	6655
c02122_NODE_21...region001	5	6655
c02292_NODE_22...region001	5	6655
c05422_NODE_54...region001	5	6655
c07096_NODE_70...region001	5	6655
c08065_NODE_80...region001	5	6655
c08106_NODE_81...region001	5	6655
c08292_NODE_82...region001	5	6655
c02397_NODE_23...region001	5	6663
c05450_NODE_54...region001	5	6663
c06307_NODE_63...region001	5	6663
c08664_NODE_86...region001	5	6663
c12422_NODE_12...region001	5	6695
AZWL01000001.1.region005	3730	504
BGC0001221.1	3730	504
AZWZ01000013.1.region001	3730	3730
JNID01000007.1.region002	3730	3730
KB897373.1.region002	3730	3730
KB897632.1.region001	3730	3730
KB897716.1.region003	3730	3730
KE384250.1.region002	3730	3730
KI519460.1.region002	3730	3730
CP011667.1.region001	2845	2845
DS999642.1.region001	2845	2845
ABYX02000001.1.region008	2876	2876
BGC0000941.1	2876	2876
CP011664.1.region012	2876	2876
CP032543.1.region010	2876	2876
DS999641.1.region015	2876	2876
JNLT01000008.1.region002	2876	2876
KB899001.1.region002	2876	2876
AKBZ01000009.1.region001	3305	3305
JH114322.1.region001	3305	3305
JH724112.1.region002	3305	3305
JH724133.1.region002	3305	3305
KQ235757.1.region001	3305	3305
c00630_NODE_63...region001	3305	3305
c00691_NODE_69...region001	3305	3305
c00849_NODE_84...region001	3305	3305
c00969_NODE_96...region001	3305	3305
AZXC01000040.1.region001	3707	3707
AZXC01000047.1.region001	3707	3707
KB846742.1.region001	3707	3707
KB898299.1.region001	3707	3707
AZXC01000001.1.region002	3708	3708
BGC0001478.1	3708	3708
GG657754.1.region019	3708	3708
GG657758.1.region015	3708	3708
JOIW01000002.1.region003	3708	3708
KB846746.1.region001	3708	3708
KB897778.1.region001	3708	3708
KB898230.1.region001	3708	3708
KB898273.1.region002	3708	3708
PPFB01000001.1.region014	3708	3708
PTJS01000001.1.region014	3708	3708
GL945023.1.region001	5043	5043
JH636026.1.region001	5043	5043
JH724085.1.region001	5043	5043
JH724283.1.region001	5043	5043
c00195_NODE_19...region001	5043	5043
c00508_NODE_50...region001	5043	5043
c00970_NODE_97...region001	5043	5043
c01201_NODE_12...region001	5043	5043
c02917_NODE_29...region001	6046	6046
c02978_NODE_29...region001	6404	6404
c04936_NODE_49...region001	6404	6404
